algorithm,scan,signal,op_channel,nic_channel,ssid,bssid,vendor,delayj,delayk,frame_type,kernel_time,jiffies,prequest
full,8,-78,6,5,Livebox-2856,d0:ae:ec:2b:64:af,NA,42,0.0424039999998058,presponse,4938.44647,4638447,3551
full,8,-79,6,5,orange,d6:ae:ec:2b:64:af,NA,44,0.044398000000001,presponse,4938.448464,4638449,3551
full,8,-78,6,5,orange,d6:ae:ec:2b:64:af,NA,51,0.0510930000000371,presponse,4938.455159,4638456,3551
full,9,-71,6,6,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,5,0.00496899999961897,presponse,4976.435082,4676436,3631
full,9,-75,6,6,SFR_15D0,30:7e:cb:6f:15:d4,NA,13,0.0137469999999666,presponse,4976.44386,4676444,3631
full,9,-75,6,6,SFR WiFi FON,72:7e:cb:6f:15:d5,NA,15,0.0157439999993585,presponse,4976.445857,4676446,3631
full,9,-76,6,6,SFR WiFi Mobile,72:7e:cb:6f:15:d7,NA,18,0.018051000000014,presponse,4976.448164,4676449,3631
full,9,-76,1,1,willow,1a:77:3f:d6:3f:b8,NA,25,0.0250700000005963,presponse,4976.708155,4676709,3632
full,9,-75,1,1,FreeWifi_secure,14:0c:76:f4:42:56,NA,31,0.0311920000003738,presponse,4976.714277,4676715,3632
full,9,-78,1,1,FreeWifi,1a:77:3f:d6:3f:ba,NA,32,0.0326910000003409,presponse,4976.715776,4676716,3632
full,9,-77,1,1,FreeWifi_secure,1a:77:3f:d6:3f:bb,NA,34,0.0342730000002121,presponse,4976.717358,4676718,3632
full,9,-81,1,1,freebox_RML,26:e6:9d:96:29:2c,NA,45,0.0458790000002409,presponse,4976.728964,4676729,3632
full,9,-78,1,1,TNCAP1C9EFF,58:98:35:1c:9e:ff,NA,50,0.0506460000005973,presponse,4976.733731,4676734,3632
full,9,-86,1,1,FreeWifi,26:e6:9d:96:29:2e,NA,53,0.0534990000005564,presponse,4976.736584,4676737,3632
full,9,-81,1,1,SFR_56A8,e0:a1:d7:31:56:ac,NA,59,0.0590220000003683,presponse,4976.742107,4676743,3632
full,9,-83,1,1,SFR WiFi Mobile,9a:a1:d7:31:56:af,NA,118,0.118334000000687,presponse,4976.801419,4676802,3632
full,9,-56,11,11,wifibg,02:1b:bf:1b:f0:e0,NA,14,0.0146139999997104,presponse,4976.949688,4676950,3633
full,9,-56,11,11,wifibg,02:1b:bf:1b:f0:e0,NA,24,0.024279999999635,presponse,4976.959354,4676960,3633
full,9,-59,11,11,Bouygues Telecom Wi-Fi,02:1b:bf:1b:f0:e1,NA,26,0.0269770000004428,presponse,4976.962051,4676962,3633
full,9,-57,11,11,Bouygues Telecom Wi-Fi,02:1b:bf:1b:f0:e1,NA,29,0.0296129999996992,presponse,4976.964687,4676965,3633
full,9,-79,12,11,FREEBOX_BENOIT_KP,5a:6c:16:f8:80:58,NA,37,0.0373010000002978,presponse,4976.972375,4676973,3633
full,9,-79,12,11,FREEBOX_BENOIT_KP,5a:6c:16:f8:80:58,NA,41,0.0411510000003545,presponse,4976.976225,4676977,3633
full,9,-78,12,11,,5a:6c:16:f8:80:59,NA,44,0.0442450000000463,presponse,4976.979319,4676980,3633
full,9,-79,12,11,FreeWifi,5a:6c:16:f8:80:5a,NA,46,0.0470009999999093,presponse,4976.982075,4676982,3633
full,9,-75,9,9,FreeWifi,36:c8:44:f5:05:a8,NA,7,0.00699200000053679,presponse,4977.195112,4677196,3634
full,9,-77,9,9,FreeWifi_secure,36:c8:44:f5:05:a9,NA,9,0.00955500000054599,presponse,4977.197675,4677198,3634
full,9,-79,8,10,NUMERICABLE-INVITES,02:1f:33:df:ad:9a,NA,2,0.0024280000006911,presponse,4977.442514,4677443,3635
full,9,-81,11,10,Livebox-74F0,dc:02:8e:54:74:f0,NA,34,0.0348040000008041,presponse,4977.47489,4677475,3635
full,9,-67,6,7,Livebox-3eb2,00:19:70:ab:75:91,NA,14,0.0145320000001448,presponse,4978.211599,4678212,3638
full,9,-69,6,7,orange,06:19:70:ab:75:91,NA,16,0.0165509999997084,presponse,4978.213618,4678214,3638
full,9,-68,6,5,Livebox-3eb2,00:19:70:ab:75:91,NA,19,0.0198639999998704,presponse,4978.478996,4678479,3639
full,9,-69,6,5,orange,06:19:70:ab:75:91,NA,21,0.0219640000004802,presponse,4978.481096,4678481,3639
full,10,-76,6,6,reseaujegu,00:1a:2b:3b:cc:69,NA,18,0.0181290000000445,presponse,5017.830243,4717831,3752
full,10,-79,6,6,Livebox-5792,5c:33:8e:eb:d7:4b,NA,43,0.0430379999997967,presponse,5017.855152,4717856,3752
full,10,-80,6,6,Livebox-BBC2,40:5a:9b:73:bb:c2,NA,72,0.0724329999993643,presponse,5017.884547,4717885,3752
full,10,-79,6,6,Livebox-5a5a,d0:ae:ec:32:b9:94,NA,94,0.0947419999993144,presponse,5017.906856,4717907,3752
full,10,-76,6,6,orange,d6:ae:ec:32:b9:94,NA,98,0.0985869999994975,presponse,5017.910701,4717911,3752
full,10,-82,6,6,Livebox-5792,5c:33:8e:eb:d7:4b,NA,141,0.141725999999835,presponse,5017.95384,4717954,3752
full,10,-78,6,6,orange,56:33:8e:eb:d7:4b,NA,147,0.147976999999628,presponse,5017.960091,4717960,3752
full,10,-70,1,1,TNCAP1C9EFF,58:98:35:1c:9e:ff,NA,8,0.00819599999977072,presponse,5018.083364,4718084,3753
full,10,-79,1,1,Livebox-B550,00:14:a4:5c:3e:f5,NA,12,0.0126510000000053,presponse,5018.087819,4718088,3753
full,10,-55,1,1,FreeWifi,14:0c:76:f4:42:55,NA,18,0.0186159999993833,presponse,5018.093784,4718094,3753
full,10,-72,1,1,FREEBOX_TSI,f4:ca:e5:f5:e8:80,NA,21,0.0213859999994384,presponse,5018.096554,4718097,3753
full,10,-71,1,1,FreeWifi_secure,f4:ca:e5:f5:e8:82,NA,23,0.0236539999996239,presponse,5018.098822,4718099,3753
full,10,-55,1,1,Freebox-658F15,14:0c:76:f4:42:54,NA,25,0.0257430000001477,presponse,5018.100911,4718101,3753
full,10,-54,1,1,FreeWifi_secure,14:0c:76:f4:42:56,NA,30,0.0301679999993212,presponse,5018.105336,4718106,3753
full,10,-73,1,1,FreeWifi,f4:ca:e5:f5:e8:81,NA,33,0.0333609999997861,presponse,5018.108529,4718109,3753
full,10,-78,1,1,SFR_56A8,e0:a1:d7:31:56:ac,NA,48,0.0482499999998254,presponse,5018.123418,4718124,3753
full,10,-72,1,1,SFR WiFi FON,9a:a1:d7:31:56:ad,NA,50,0.0503249999992477,presponse,5018.125493,4718126,3753
full,10,-79,1,1,SFR WiFi Mobile,9a:a1:d7:31:56:af,NA,53,0.0538630000000921,presponse,5018.129031,4718129,3753
full,10,-69,11,11,Livebox-74F0,dc:02:8e:54:74:f0,NA,10,0.0100099999999657,presponse,5018.340143,4718341,3754
full,10,-75,11,11,SFR WiFi Mobile,c2:17:33:f5:69:87,NA,13,0.0135329999993701,presponse,5018.343666,4718344,3754
full,10,-82,11,11,FreeWifi,4a:9a:6d:77:82:42,NA,68,0.0679999999993015,presponse,5018.398133,4718399,3754
full,10,-80,11,11,FreeWifi,4a:9a:6d:77:82:42,NA,75,0.0750829999997222,presponse,5018.405216,4718406,3754
full,10,-80,11,11,FreeWifi_secure,4a:9a:6d:77:82:43,NA,95,0.0953099999996994,presponse,5018.425443,4718426,3754
full,10,-69,9,9,NN,86:7d:ce:49:9a:6c,NA,4,0.00418499999977939,presponse,5018.593323,4718594,3755
full,10,-69,9,9,FreeWifi,86:7d:ce:49:9a:6e,NA,14,0.0140229999997246,presponse,5018.603161,4718604,3755
full,10,-69,9,9,FreeWifi_secure,86:7d:ce:49:9a:6f,NA,16,0.0167189999992843,presponse,5018.605857,4718606,3755
full,10,-76,12,9,FREEBOX_BENOIT_KP,5a:6c:16:f8:80:58,NA,19,0.0197589999997945,presponse,5018.608897,4718609,3755
full,10,-74,9,9,FreeWifi,5a:6c:16:f8:80:5a,NA,28,0.0283570000001419,presponse,5018.617495,4718618,3755
full,10,-75,9,9,FreeWifi,5a:6c:16:f8:80:5a,NA,31,0.0311830000000555,presponse,5018.620321,4718621,3755
full,10,-73,9,9,FreeWifi,5a:6c:16:f8:80:5a,NA,38,0.0384249999997337,presponse,5018.627563,4718628,3755
full,10,-75,9,9,FreeWifi,36:c8:44:f5:05:a8,NA,41,0.041150999999445,presponse,5018.630289,4718631,3755
full,10,-76,9,9,FreeWifi_secure,36:c8:44:f5:05:a9,NA,43,0.0438729999996212,presponse,5018.633011,4718633,3755
full,10,-75,9,9,FreeWifi,5a:6c:16:f8:80:5a,NA,46,0.0466909999995551,presponse,5018.635829,4718636,3755
full,10,-76,9,9,FreeWifi,5a:6c:16:f8:80:5a,NA,49,0.049301000000014,presponse,5018.638439,4718639,3755
full,10,-75,9,9,FreeWifi_secure,5a:6c:16:f8:80:5b,NA,52,0.0519319999993968,presponse,5018.64107,4718642,3755
full,10,-76,9,9,FreeWifi_secure,5a:6c:16:f8:80:5b,NA,57,0.0569980000000214,presponse,5018.646136,4718647,3755
full,10,-76,9,9,FreeWifi_secure,5a:6c:16:f8:80:5b,NA,60,0.060008999999809,presponse,5018.649147,4718650,3755
full,10,-75,9,9,FreeWifi_secure,5a:6c:16:f8:80:5b,NA,62,0.0628169999999955,presponse,5018.651955,4718652,3755
full,10,-75,9,9,FreeWifi_secure,5a:6c:16:f8:80:5b,NA,65,0.0657759999994596,presponse,5018.654914,4718655,3755
full,10,-76,9,9,FreeWifi_secure,5a:6c:16:f8:80:5b,NA,68,0.0688810000001467,presponse,5018.658019,4718658,3755
full,10,-75,3,3,Freebox-509E0F,f4:ca:e5:c2:2c:68,NA,3,0.00305899999966641,presponse,5019.099173,4719100,3757
full,10,-74,3,3,FreeWifi,f4:ca:e5:c2:2c:69,NA,6,0.00655699999970238,presponse,5019.102671,4719103,3757
full,10,-75,3,3,FreeWifi_secure,f4:ca:e5:c2:2c:6a,NA,8,0.00867900000048394,presponse,5019.104793,4719105,3757
full,10,-76,9,8,FreeWifi,36:c8:44:f5:05:a8,NA,45,0.0453379999999015,presponse,5019.398454,4719399,3758
full,10,-77,9,8,FreeWifi_secure,36:c8:44:f5:05:a9,NA,79,0.0789619999995921,presponse,5019.432078,4719433,3758
full,10,-69,7,7,FreeWifi_secure,f4:ca:e5:e6:36:fa,NA,4,0.00487799999973504,presponse,5019.612078,4719612,3759
full,10,-67,7,7,FreeWifi,f4:ca:e5:e6:36:f9,NA,6,0.00673599999936414,presponse,5019.613936,4719614,3759
full,10,-66,7,7,serpaggi,f4:ca:e5:e6:36:f8,NA,8,0.00867399999970075,presponse,5019.615874,4719616,3759
full,10,-69,6,7,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,32,0.0324649999993198,presponse,5019.639665,4719640,3759
full,10,-69,6,7,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,47,0.0472270000000208,presponse,5019.654427,4719655,3759
full,10,-68,6,7,Livebox-0a84,5c:33:8e:4c:b8:79,NA,85,0.0858459999999468,presponse,5019.693046,4719693,3759
full,10,-70,6,5,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,5,0.00540699999965,presponse,5019.865578,4719866,3760
full,10,-82,6,5,orange,06:19:70:ab:75:91,NA,58,0.0586029999994935,presponse,5019.918774,4719919,3760
full,10,-79,6,5,orange,06:19:70:ab:75:91,NA,70,0.0703279999997903,presponse,5019.930499,4719931,3760
full,10,-52,1,2,Freebox-658F15,14:0c:76:f4:42:54,NA,8,0.00791099999969447,presponse,5020.377135,4720378,3762
full,10,-52,1,2,FreeWifi,14:0c:76:f4:42:55,NA,10,0.0106230000001233,presponse,5020.379847,4720380,3762
full,10,-53,1,2,FreeWifi_secure,14:0c:76:f4:42:56,NA,14,0.0146590000003926,presponse,5020.383883,4720384,3762
full,10,-79,1,2,SFR WiFi FON,9a:a1:d7:31:56:ad,NA,39,0.0390049999996336,presponse,5020.408229,4720409,3762
full,11,-72,6,6,reseaujegu,00:1a:2b:3b:cc:69,NA,6,0.00669400000060705,presponse,5058.091782,4758092,3840
full,11,-68,6,6,Livebox-0a84,5c:33:8e:4c:b8:79,NA,14,0.0142630000000281,presponse,5058.099351,4758100,3840
full,11,-70,6,6,NUMERICABLE-2013,24:ec:99:da:15:3b,NA,18,0.018289999999979,presponse,5058.103378,4758104,3840
full,11,-69,6,6,Livebox-58b0,d0:ae:ec:53:9f:ed,NA,23,0.0235350000002654,presponse,5058.108623,4758109,3840
full,11,-69,1,1,TNCAP1C9EFF,58:98:35:1c:9e:ff,NA,4,0.00425900000027468,presponse,5058.34235,4758343,3841
full,11,-72,1,1,Freebox-658F15,14:0c:76:f4:42:54,NA,12,0.0123520000006465,presponse,5058.350443,4758351,3841
full,11,-74,1,1,FreeWifi,14:0c:76:f4:42:55,NA,14,0.0145800000000236,presponse,5058.352671,4758353,3841
full,11,-78,1,1,Bouygues Telecom Wi-Fi,02:78:9e:58:4b:11,NA,17,0.0172170000005281,presponse,5058.355308,4758356,3841
full,11,-72,1,1,FreeWifi_secure,14:0c:76:f4:42:56,NA,26,0.026452000000063,presponse,5058.364543,4758365,3841
full,11,-72,12,11,FREEBOX_BENOIT_KP,5a:6c:16:f8:80:58,NA,3,0.00342499999987922,presponse,5058.597605,4758598,3842
full,11,-72,11,11,Numenor,4c:09:b4:0b:d2:83,NA,7,0.00723699999980454,presponse,5058.601417,4758602,3842
full,11,-73,13,11,,5a:6c:16:f8:80:59,NA,28,0.028653000000304,presponse,5058.622833,4758623,3842
full,11,-74,12,11,FreeWifi,5a:6c:16:f8:80:5a,NA,31,0.0312469999998939,presponse,5058.625427,4758626,3842
full,11,-78,11,11,Bouygues Telecom Wi-Fi,52:26:44:ef:95:bc,NA,46,0.0465940000003684,presponse,5058.640774,4758641,3842
full,11,-82,11,11,Livebox-74F0,dc:02:8e:54:74:f0,NA,51,0.0515880000002653,presponse,5058.645768,4758646,3842
full,11,-74,9,9,FreeWifi,36:c8:44:f5:05:a8,NA,6,0.00632499999937863,presponse,5058.852392,4758853,3843
full,11,-75,9,9,FreeWifi,36:c8:44:f5:05:a8,NA,8,0.00890600000002451,presponse,5058.854973,4758855,3843
full,11,-73,9,9,FreeWifi_secure,36:c8:44:f5:05:a9,NA,11,0.0115649999997913,presponse,5058.857632,4758858,3843
full,11,-74,9,9,FreeWifi_secure,36:c8:44:f5:05:a9,NA,14,0.0144209999998566,presponse,5058.860488,4758861,3843
full,11,-83,9,9,NUMERICABLE-Moustik,00:1c:7b:cd:48:b6,NA,29,0.0297739999996338,presponse,5058.875841,4758876,3843
full,11,-73,9,10,FreeWifi,36:c8:44:f5:05:a8,NA,43,0.0432749999999942,presponse,5059.144412,4759145,3844
full,11,-75,9,10,FreeWifi_secure,36:c8:44:f5:05:a9,NA,48,0.0486430000000837,presponse,5059.14978,4759150,3844
full,11,-77,11,10,Numenor,4c:09:b4:0b:d2:83,NA,59,0.0590770000007979,presponse,5059.160214,4759161,3844
full,11,-70,3,3,Freebox-509E0F,f4:ca:e5:c2:2c:68,NA,3,0.00306799999998475,presponse,5059.370296,4759371,3845
full,11,-68,3,3,FreeWifi_secure,f4:ca:e5:c2:2c:6a,NA,5,0.00511800000003859,presponse,5059.372346,4759373,3845
full,11,-68,3,3,FreeWifi,f4:ca:e5:c2:2c:69,NA,7,0.00694300000031944,presponse,5059.374171,4759375,3845
full,11,-73,8,8,NUMERICABLE-INVITES,02:1f:33:df:ad:9a,NA,2,0.00239099999998871,presponse,5059.621508,4759622,3846
full,11,-75,9,8,FreeWifi,36:c8:44:f5:05:a8,NA,8,0.00834500000019034,presponse,5059.627462,4759628,3846
full,11,-74,9,8,FreeWifi,36:c8:44:f5:05:a8,NA,28,0.0284229999997478,presponse,5059.64754,4759648,3846
full,11,-75,9,8,FreeWifi_secure,36:c8:44:f5:05:a9,NA,52,0.0521179999996093,presponse,5059.671235,4759672,3846
full,11,-72,6,7,Livebox-0a84,5c:33:8e:4c:b8:79,NA,47,0.0470889999996871,presponse,5059.921227,4759922,3847
full,12,-72,6,6,Livebox-443f,5c:33:8e:3c:0d:6a,NA,11,0.0117340000006152,presponse,5097.395819,4797396,3763
full,12,-80,6,6,Bbox-9436A7,00:26:44:ef:98:41,NA,47,0.0471860000006927,presponse,5097.431271,4797432,3763
full,12,-80,6,6,Livebox-ce54,00:19:70:b2:8d:5a,NA,53,0.0539380000000165,presponse,5097.438023,4797438,3763
full,12,-81,6,6,Livebox-4d88,00:19:70:b8:10:3c,NA,58,0.0586149999999179,presponse,5097.4427,4797443,3763
full,12,-81,1,1,NUMERICABLE-6698,a0:21:b7:ee:4e:f6,NA,4,0.00434399999994639,presponse,5097.642484,4797643,3764
full,12,-78,1,1,Freebox-658F15,14:0c:76:f4:42:54,NA,6,0.00651399999969726,presponse,5097.644654,4797645,3764
full,12,-78,1,1,FreeWifi_secure,14:0c:76:f4:42:56,NA,8,0.00854299999991781,presponse,5097.646683,4797647,3764
full,12,-78,1,1,FreeWifi,14:0c:76:f4:42:55,NA,10,0.0104300000002695,presponse,5097.64857,4797649,3764
full,12,-78,1,1,FreeWifi,14:0c:76:f4:42:55,NA,12,0.0123279999997976,presponse,5097.650468,4797651,3764
full,12,-87,1,1,Livebox-B550,00:14:a4:5c:3e:f5,NA,15,0.015414000000419,presponse,5097.653554,4797654,3764
full,12,-80,11,11,Bouygues Telecom Wi-Fi,52:26:44:ef:95:bc,NA,11,0.0110709999999017,presponse,5097.902179,4797903,3765
full,12,-79,11,11,Bbox-4332FE,00:26:44:ef:95:bf,NA,29,0.0291800000004514,presponse,5097.920288,4797921,3765
full,12,-83,11,11,FreeWifi,16:ef:08:09:85:2a,NA,72,0.0726860000004308,presponse,5097.963794,4797964,3765
full,12,-83,11,11,FreeWifi_secure,16:ef:08:09:85:2b,NA,77,0.0776540000006207,presponse,5097.968762,4797969,3765
full,12,-70,9,9,NUMERICABLE-Moustik,00:1c:7b:cd:48:b6,NA,4,0.00451100000009319,presponse,5098.148636,4798149,3766
full,12,-78,11,9,SFR WiFi FON,62:25:15:a7:17:01,NA,17,0.0175030000000334,presponse,5098.161628,4798162,3766
full,12,-77,11,9,SFR WiFi FON,62:25:15:a7:17:01,NA,20,0.0209300000005896,presponse,5098.165055,4798165,3766
full,12,-79,11,9,SFR WiFi Mobile,62:25:15:a7:17:03,NA,22,0.0226119999997536,presponse,5098.166737,4798167,3766
full,12,-79,11,9,SFR WiFi Mobile,62:25:15:a7:17:03,NA,27,0.0269800000005489,presponse,5098.171105,4798172,3766
full,12,-79,11,9,SFR WiFi Mobile,62:25:15:a7:17:03,NA,29,0.0289940000002389,presponse,5098.173119,4798174,3766
full,12,-79,11,9,david-007,00:25:15:a7:17:00,NA,31,0.0317640000002939,presponse,5098.175889,4798176,3766
full,12,-81,11,10,Bouygues Telecom Wi-Fi,52:26:44:ef:95:bc,NA,18,0.0182110000005196,presponse,5098.414281,4798415,3767
full,12,-83,11,10,Bouygues Telecom Wi-Fi,52:26:44:ef:95:bc,NA,19,0.0198430000000371,presponse,5098.415913,4798416,3767
full,12,-68,3,3,Freebox-509E0F,f4:ca:e5:c2:2c:68,NA,3,0.00306700000055571,presponse,5098.65113,4798652,3768
full,12,-68,3,3,FreeWifi,f4:ca:e5:c2:2c:69,NA,6,0.00659799999993993,presponse,5098.654661,4798655,3768
full,12,-68,3,3,FreeWifi_secure,f4:ca:e5:c2:2c:6a,NA,8,0.00866300000052433,presponse,5098.656726,4798657,3768
full,12,-74,9,8,NUMERICABLE-Moustik,00:1c:7b:cd:48:b6,NA,12,0.0129859999997279,presponse,5098.914095,4798914,3769
full,12,-76,8,8,NUMERICABLE-INVITES,02:1f:33:df:ad:9a,NA,14,0.0144979999995485,presponse,5098.915607,4798916,3769
full,12,-79,8,8,NUMERICABLE-INVITES,02:1f:33:df:ad:9a,NA,24,0.0244569999995292,presponse,5098.925566,4798926,3769
full,12,-75,6,7,Livebox-443f,5c:33:8e:3c:0d:6a,NA,12,0.0123729999995703,presponse,5099.165443,4799166,3770
full,12,-82,6,5,Livebox-4d88,00:19:70:b8:10:3c,NA,44,0.0446990000000369,presponse,5099.450891,4799451,3771
full,12,-68,3,4,FreeWifi,f4:ca:e5:c2:2c:69,NA,9,0.0097699999996621,presponse,5099.670889,4799671,3772
full,12,-68,3,4,FreeWifi_secure,f4:ca:e5:c2:2c:6a,NA,11,0.0118379999994431,presponse,5099.672957,4799673,3772
full,12,-68,3,2,FreeWifi,f4:ca:e5:c2:2c:69,NA,2,0.00276399999984278,presponse,5099.915833,4799916,3773
full,12,-68,3,2,Freebox-509E0F,f4:ca:e5:c2:2c:68,NA,4,0.00480499999957829,presponse,5099.917874,4799918,3773
full,12,-67,3,2,FreeWifi_secure,f4:ca:e5:c2:2c:6a,NA,6,0.00686599999971804,presponse,5099.919935,4799920,3773
full,12,-67,3,2,FreeWifi_secure,f4:ca:e5:c2:2c:6a,NA,8,0.00897900000018126,presponse,5099.922048,4799922,3773
full,13,-67,6,6,Livebox-082c,00:19:70:af:8d:a7,NA,7,0.00810600000022532,presponse,5137.959205,4837959,3741
full,13,-70,6,6,Livebox-5184,7c:03:d8:82:51:84,NA,25,0.0255090000000564,presponse,5137.976608,4837977,3741
full,13,-68,6,6,Livebox-082c,00:19:70:af:8d:a7,NA,39,0.0393510000003516,presponse,5137.99045,4837991,3741
full,13,-71,6,6,orange,06:19:70:af:8d:a7,NA,41,0.0413539999999557,presponse,5137.992453,4837993,3741
full,13,-72,6,6,Livebox-443f,5c:33:8e:3c:0d:6a,NA,51,0.0511160000005475,presponse,5138.002215,4838003,3741
full,13,-73,6,6,SFR WiFi Mobile,9a:95:04:81:d2:af,NA,54,0.0546590000003562,presponse,5138.005758,4838006,3741
full,13,-75,6,6,Livebox-3db2,d0:ae:ec:30:bc:5c,NA,72,0.0723420000003898,presponse,5138.023441,4838024,3741
full,13,-82,6,6,orange,06:19:70:89:07:ab,NA,79,0.0794390000000931,presponse,5138.030538,4838031,3741
full,13,-79,6,6,orange,d6:ae:ec:3f:d0:43,NA,80,0.0808930000002874,presponse,5138.031992,4838032,3741
full,13,-73,6,6,Livebox-4d88,00:19:70:b8:10:3c,NA,92,0.0927910000000338,presponse,5138.04389,4838044,3741
full,13,-72,1,1,NEUF_583C,00:25:15:ae:58:40,NA,5,0.00571400000080757,presponse,5138.218848,4838219,3742
full,13,-73,1,1,Thomsonfp,58:98:35:0e:06:c0,NA,11,0.0115359999999782,presponse,5138.22467,4838225,3742
full,13,-78,1,1,SFR WiFi Mobile,92:25:15:29:aa:9f,NA,32,0.0324180000006891,presponse,5138.245552,4838246,3742
full,13,-85,1,1,SFR_DCD8,30:7e:cb:ac:dc:dc,NA,53,0.0539160000007541,presponse,5138.26705,4838267,3742
full,13,-82,1,1,SFR WiFi FON,b2:7e:cb:ac:dc:dd,NA,58,0.0580390000004627,presponse,5138.271173,4838272,3742
full,13,-83,1,1,SFR WiFi Mobile,b2:7e:cb:ac:dc:df,NA,62,0.0626570000003994,presponse,5138.275791,4838276,3742
full,13,-61,13,11,freebox_SHCYII,5a:6c:16:f8:80:58,NA,3,0.00353900000027352,presponse,5138.470617,4838471,3743
full,13,-66,11,11,Livebox-5f84,5c:33:8e:c1:e1:07,NA,8,0.00831400000060967,presponse,5138.475392,4838476,3743
full,13,-62,11,11,orange,52:33:8e:c1:e1:07,NA,13,0.0134060000000318,presponse,5138.480484,4838481,3743
full,13,-62,13,11,,5a:6c:16:f8:80:59,NA,21,0.0214590000005046,presponse,5138.488537,4838489,3743
full,13,-69,11,11,wifi_BORDEK,16:ef:08:09:85:28,NA,23,0.0239420000007158,presponse,5138.49102,4838491,3743
full,13,-62,13,11,,5a:6c:16:f8:80:59,NA,26,0.0267659999999523,presponse,5138.493844,4838494,3743
full,13,-60,13,11,,5a:6c:16:f8:80:59,NA,30,0.0304409999998825,presponse,5138.497519,4838498,3743
full,13,-62,13,11,,5a:6c:16:f8:80:59,NA,36,0.0369280000004437,presponse,5138.504006,4838504,3743
full,13,-62,13,11,FreeWifi,5a:6c:16:f8:80:5a,NA,39,0.0395170000001599,presponse,5138.506595,4838507,3743
full,13,-70,11,11,wifi_BORDEK,16:ef:08:09:85:28,NA,42,0.0424200000006749,presponse,5138.509498,4838510,3743
full,13,-76,11,11,wifi_BORDEK,16:ef:08:09:85:28,NA,46,0.0466610000003129,presponse,5138.513739,4838514,3743
full,13,-73,11,11,FreeWifi,16:ef:08:09:85:2a,NA,49,0.0490130000007412,presponse,5138.516091,4838517,3743
full,13,-72,11,11,FreeWifi_secure,16:ef:08:09:85:2b,NA,51,0.0517150000005131,presponse,5138.518793,4838519,3743
full,13,-81,11,9,SFR WiFi FON,62:25:15:a7:17:01,NA,14,0.0140719999999419,presponse,5138.73316,4838734,3744
full,13,-74,9,9,NUMERICABLE-Moustik,00:1c:7b:cd:48:b6,NA,61,0.061823000000004,presponse,5138.780911,4838781,3744
full,13,-63,13,10,freebox_SHCYII,5a:6c:16:f8:80:58,NA,24,0.0248490000003585,presponse,5138.997994,4838998,3745
full,13,-62,13,10,freebox_SHCYII,5a:6c:16:f8:80:58,NA,32,0.0323440000001938,presponse,5139.005489,4839006,3745
full,13,-63,13,10,freebox_SHCYII,5a:6c:16:f8:80:58,NA,42,0.0426109999998516,presponse,5139.015756,4839016,3745
full,13,-63,13,10,freebox_SHCYII,5a:6c:16:f8:80:58,NA,47,0.047577000000274,presponse,5139.020722,4839021,3745
full,13,-63,13,10,,5a:6c:16:f8:80:59,NA,54,0.0548090000002048,presponse,5139.027954,4839028,3745
full,13,-63,13,10,FreeWifi,5a:6c:16:f8:80:5a,NA,57,0.0574100000003455,presponse,5139.030555,4839031,3745
full,13,-84,1,3,SFR WiFi Mobile,92:25:15:29:aa:9f,NA,2,0.00266699999974662,presponse,5139.227738,4839228,3746
full,13,-78,1,3,NEUF_583C,00:25:15:ae:58:40,NA,8,0.00821799999994255,presponse,5139.233289,4839234,3746
full,13,-83,1,3,SFR WiFi FON,92:25:15:29:aa:9d,NA,19,0.0198620000001029,presponse,5139.244933,4839245,3746
full,13,-83,1,3,NEUF_AA98,00:25:15:29:aa:9c,NA,22,0.0225849999997081,presponse,5139.247656,4839248,3746
full,13,-81,8,8,NUMERICABLE-INVITES,02:1f:33:df:ad:9a,NA,2,0.00237300000026153,presponse,5139.47944,4839480,3747
full,13,-71,6,7,Livebox-082c,00:19:70:af:8d:a7,NA,11,0.0111690000003364,presponse,5139.742343,4839743,3748
full,13,-69,6,7,orange,06:19:70:af:8d:a7,NA,13,0.0131780000001527,presponse,5139.744352,4839745,3748
full,13,-72,6,7,orange,06:19:70:af:8d:a7,NA,17,0.0175910000007207,presponse,5139.748765,4839749,3748
full,13,-73,6,5,Livebox-5184,7c:03:d8:82:51:84,NA,17,0.0171780000000581,presponse,5140.001313,4840002,3749
full,13,-79,4,4,freebox_EDRCCZ,f4:ca:e5:c4:04:98,NA,3,0.00300799999968149,presponse,5140.242134,4840243,3750
full,13,-75,4,4,FreeWifi,f4:ca:e5:c4:04:99,NA,4,0.00479199999972479,presponse,5140.243918,4840244,3750
full,13,-72,4,4,FreeWifi,02:f1:70:70:09:4d,NA,6,0.00651099999959115,presponse,5140.245637,4840246,3750
full,13,-75,4,4,FreeWifi_secure,02:f1:70:70:09:4e,NA,11,0.0110199999999168,presponse,5140.250146,4840251,3750
full,13,-82,1,2,NEUF_583C,00:25:15:ae:58:40,NA,16,0.0165209999995568,presponse,5140.511656,4840512,3751
full,14,-67,6,6,ReseauColocGeek,7c:03:d8:82:35:4c,NA,9,0.00989099999969767,presponse,5175.957014,4875957,3774
full,14,-78,6,6,Livebox-0d50,00:19:70:44:8f:ed,NA,16,0.0160409999998592,presponse,5175.963164,4875964,3774
